iata_code,icao_code,name,city,country_code,continent,latitude,longitude,elevation_ft,type,scheduled_service
HMA,USHH,Khanty Mansiysk Airport,Khanty-Mansiysk,RU,AS,61.0285,69.086098,76,medium_airport,yes
HMB,HESG,Sohag International Airport,Suhaj,EG,AF,26.342515,31.743017,322,large_airport,yes
HME,DAUH,Hassi Messaoud-Oued Irara Krim Belkacem Airport,Hassi Messaoud,DZ,AF,31.673,6.14044,463,medium_airport,yes
HMI,ZWHM,Hami Airport,Hami,CN,AS,42.8414,93.669197,2703,medium_airport,yes
HMJ,UKLH,Khmelnytskyi Airport,Khmelnytskyi,UA,EU,49.359699,26.933399,1150,medium_airport,no
HMN,KHMN,Holloman Air Force Base,Alamogordo,US,NA,32.852501,-106.107002,4093,medium_airport,no
HMO,MMHO,General Ignacio L. Pesqueira International Airport,Hermosillo,MX,NA,29.092811,-111.053015,627,large_airport,yes
HNA,RJSI,Iwate Hanamaki Airport,Hanamaki,JP,AS,39.4286,141.134995,297,medium_airport,yes
HND,RJTT,Tokyo Haneda International Airport,Tokyo,JP,AS,35.549678,139.786958,35,large_airport,yes
HNL,PHNL,Daniel K. Inouye International Airport,"Honolulu, Oahu",US,NA,21.318387,-157.92567,13,large_airport,yes
HNM,PHHN,Hana Airport,Hana,US,OC,20.795601,-156.014008,78,medium_airport,yes
HNS,PAHN,Haines Airport,Haines,US,NA,59.243921,-135.523925,15,medium_airport,yes
HOB,KHOB,Lea County Regional Airport,Hobbs,US,NA,32.6875,-103.217003,3661,medium_airport,yes
HOF,OEAH,Al-Ahsa International Airport,Hofuf,SA,AS,25.285299,49.485199,588,large_airport,yes
HOG,MUHG,Frank Pais International Airport,Holguin,CU,NA,20.785148,-76.315526,361,large_airport,yes
HOI,NTTO,Hao Airport,Otepa,PF,OC,-18.0748,-140.945999,10,medium_airport,yes
HOM,PAHO,Homer Airport,Homer,US,NA,59.644456,-151.479235,84,medium_airport,yes
HON,KHON,Huron Regional Airport,Huron,US,NA,44.385201,-98.2285,1289,medium_airport,no
HOP,KHOP,Campbell Army Airfield (Fort Campbell),Fort Campbell,US,NA,36.674154,-87.48974,573,medium_airport,no
HOQ,EDQM,Hof-Plauen Airport,Hof,DE,EU,50.288544,11.852876,1959,medium_airport,no
HOR,LPHR,Horta Airport,Horta,PT,EU,38.519901275634766,-28.715900421142578,118,medium_airport,yes
HOT,KHOT,Memorial Field Airport,Hot Springs,US,NA,34.4788,-93.096262,540,medium_airport,yes
HOU,KHOU,William P. Hobby Airport,Houston,US,NA,29.645336,-95.276812,46,large_airport,yes
HOV,ENOV,"Ørsta-Volda Airport, Hovden",Ørsta,NO,EU,62.180000305176,6.0741000175476,243,medium_airport,yes
HPA,NFTL,Lifuka Island Airport,Lifuka,TO,OC,-19.777000427246094,-174.34100341796875,31,medium_airport,yes
HPG,ZHSN,Shennongjia Hongping Airport,Shennongjia (Hongping),CN,AS,31.626,110.34,8365,medium_airport,yes
HPH,VVCI,Cat Bi International Airport,Haiphong (Hai An),VN,AS,20.817428,106.724315,6,large_airport,yes
HPN,KHPN,Westchester County Airport,White Plains,US,NA,41.06700134277344,-73.70760345458984,439,medium_airport,yes
HQL,ZWTK,Tashikuergan Hongqilafu Airport,Tashikuergan,CN,AS,37.661333,75.288877,10499,medium_airport,yes
HQM,KHQM,Bowerman Airport,Hoquiam,US,NA,46.971199035599994,-123.93699646,18,medium_airport,no
HRB,ZYHB,Harbin Taiping International Airport,Harbin,CN,AS,45.623402,126.25,457,large_airport,yes
HRE,,Robert Gabriel Mugabe International Airport,Harare,ZW,AF,-17.931801,31.0928,4887,large_airport,yes
HRG,HEGN,Hurghada International Airport,Hurghada,EG,AF,27.176776,33.796692,32,large_airport,yes
HRI,VCRI,Mattala Rajapaksa International Airport,Mattala,LK,AS,6.283878,81.124163,157,large_airport,yes
HRK,UKHH,Kharkiv International Airport,Kharkiv,UA,EU,49.926943,36.290814,508,medium_airport,no
HRL,KHRL,Valley International Airport,Harlingen,US,NA,26.228500366210938,-97.65440368652344,36,medium_airport,yes
HRM,DAFH,Hassi R'Mel Airport,Hassi R'Mel,DZ,AF,32.930401,3.31154,2540,medium_airport,no
HRO,KHRO,Boone County Airport,Harrison,US,NA,36.26150131225586,-93.15470123291016,1365,medium_airport,yes
HRS,FAHR,Harrismith Airport,Harrismith,ZA,AF,-28.2351,29.106199,5585,medium_airport,no
HSA,UAIT,Hazrat Sultan International Airport,Turkıstan,KZ,AS,43.311742,68.550185,951,large_airport,yes
HSC,ZGSG,Shaoguan Danxia Airport,Shaoguan,CN,AS,24.9786,113.420998,280,medium_airport,yes
HSG,RJFS,Kyushu Saga International Airport,Saga,JP,AS,33.1497,130.302002,6,large_airport,yes
HSL,PAHL,Huslia Airport,Huslia,US,NA,65.697899,-156.350998,220,medium_airport,yes
HSM,YHSM,Horsham Airport,,AU,OC,-36.669700622558594,142.17300415039062,445,medium_airport,no
HSN,ZSZS,Zhoushan Putuoshan International Airport,Zhoushan,CN,AS,29.933874,122.362307,3,large_airport,yes
HSR,VAHS,Rajkot International Airport,Rajkot,IN,AS,22.378824,71.039391,647,large_airport,yes
HSS,VIHR,Maharaja Agrasen International Airport,Hisar,IN,AS,29.186065,75.74142,700,large_airport,yes
HST,KHST,Homestead Air Reserve Base,Homestead,US,NA,25.4886,-80.383598,5,medium_airport,no
HSV,KHSV,Huntsville International Airport,Huntsville,US,NA,34.636244,-86.774378,629,medium_airport,yes
HSZ,RCPO,Hsinchu Air Base,Hsinchu City,TW,AS,24.8180007935,120.939002991,26,medium_airport,no
HTA,UIAA,Chita-Kadala International Airport,Chita,RU,AS,52.024841,113.305839,2272,large_airport,yes
HTG,UOHH,Khatanga Airport,Khatanga,RU,AS,71.97810363769531,102.49099731445312,95,medium_airport,yes
HTI,YBHM,Hamilton Island Airport,Hamilton Island,AU,OC,-20.3581008911,148.95199585,15,medium_airport,yes
HTN,ZWTN,Hotan Airport,Hotan,CN,AS,37.03850173950195,79.86489868164062,4672,medium_airport,yes
HTS,KHTS,Tri-State Airport / Milton J. Ferguson Field,Huntington,US,NA,38.366699,-82.557999,828,medium_airport,yes
HTT,ZLHX,Huatugou Airport,Mengnai,CN,AS,38.201645,90.837843,2945,medium_airport,yes
HTU,YHPN,Hopetoun Airport,,AU,OC,-35.715302,142.360001,256,medium_airport,no
HTV,KUTS,Huntsville Regional Airport,Huntsville,US,NA,30.7469005585,-95.5871963501,363,medium_airport,no
HTY,LTDA,Hatay Airport,Antakya,TR,AS,36.36079,36.285589,269,medium_airport,yes
HUA,KHUA,Redstone Army Air Field,Redstone Arsnl Huntsville,US,NA,34.67869949,-86.68479919,684,medium_airport,no
HUF,,"Terre Haute Regional Airport, Hulman Field",Terre Haute,US,NA,39.4515,-87.307602,589,medium_airport,no
HUH,NTTH,Huahine-Fare Airport,Fare,PF,OC,-16.687084,-151.021593,7,medium_airport,yes
HUI,VVPB,Phu Bai International Airport,Huế,VN,AS,16.400628,107.703094,48,medium_airport,yes
HUL,KHUL,Houlton International Airport,Houlton,US,NA,46.1231002808,-67.792098999,489,medium_airport,no
HUN,RCYU,Hualien Chiashan Airport,Hualien City,TW,AS,24.023163,121.617991,52,large_airport,yes
HUO,ZBHZ,Holingol Huolinhe Airport,Holingol,CN,AS,45.487222,119.407222,,medium_airport,yes
HUT,KHUT,Hutchinson Municipal Airport,Hutchinson,US,NA,38.0654983521,-97.86060333250002,1543,medium_airport,no
HUU,SPNC,Alferez Fap David Figueroa Fernandini Airport,Huánuco,PE,SA,-9.878809928894043,-76.20480346679688,6070,medium_airport,yes
HUX,MMBT,Bahías de Huatulco International Airport,Huatulco,MX,NA,15.775437,-96.260456,464,large_airport,yes
HUY,EGNJ,Humberside Airport,"Grimsby, Lincolnshire",GB,EU,53.576152,-0.34954,121,medium_airport,yes
HUZ,ZGHZ,Huizhou Pingtan Airport,Huizhou (Pingtan),CN,AS,23.049999,114.599998,50,medium_airport,yes
HVA,FMNL,Analalava Airport,Analalava,MG,AF,-14.629514,47.763555,345,medium_airport,no
HVB,YHBA,Hervey Bay Airport,Hervey Bay,AU,OC,-25.320127,152.880662,60,medium_airport,yes
HVD,ZMKD,Khovd Airport,Khovd,MN,AS,47.954102,91.628197,4898,medium_airport,yes
HVG,ENHV,"Honningsvåg Airport, Valan",Honningsvåg,NO,EU,71.009697,25.983601,44,medium_airport,yes
HVN,KHVN,Tweed New Haven Airport,New Haven,US,NA,41.262869,-72.887694,12,medium_airport,yes
HVR,KHVR,Havre City County Airport,Havre,US,NA,48.541387,-109.762859,2591,medium_airport,yes
HWN,FVWN,Hwange National Park Airport,Gwayi River Farms,ZW,AF,-18.6299,27.021,3543,medium_airport,no
HWO,KHWO,North Perry Airport,Hollywood,US,NA,26.0012,-80.2407,8,medium_airport,no
HWR,VIHX,Halwara International Airport,Halwara,IN,AS,30.748501,75.629799,790,large_airport,yes
HXX,YHAY,Hay Airport,,AU,OC,-34.531399,144.830002,305,medium_airport,no
HYA,KHYA,Cape Cod Gateway Airport,Hyannis,US,NA,41.6693,-70.280403,54,medium_airport,yes
HYD,VOHS,Rajiv Gandhi International Airport,Hyderabad,IN,AS,17.231318,78.429855,2024,large_airport,yes
HYN,ZSLQ,Taizhou Luqiao Airport,Taizhou (Luqiao),CN,AS,28.562201,121.429001,,medium_airport,yes
HYR,KHYR,Sawyer County Airport,Hayward,US,NA,46.025199890100005,-91.44429779050002,1216,medium_airport,no
HYS,KHYS,Hays Regional Airport,Hays,US,NA,38.844521,-99.273148,1999,medium_airport,yes
HZA,ZSHZ,Heze Mudan Airport,Heze (Dingtao),CN,AS,35.212972,115.736748,,medium_airport,yes
HZB,LFQT,Merville-Calonne Airport,"Merville, Nord",FR,EU,50.618401,2.64224,61,medium_airport,no
HZG,ZLHZ,Hanzhong Chenggu Airport,Hanzhong (Chenggu),CN,AS,33.133527,107.203817,,medium_airport,yes
HZH,ZUNP,Liping Airport,Liping,CN,AS,26.32217,109.1499,1620,medium_airport,yes
HZK,BIHU,Húsavík Airport,Húsavík,IS,EU,65.952301,-17.426001,48,medium_airport,no
HZU,,Chengdu Huaizhou Airport,Chengdu (Jintang),CN,AS,30.677339,104.529397,1453,medium_airport,no
IAA,UOII,Igarka Airport,Igarka,RU,AS,67.437202,86.621902,82,medium_airport,yes
IAB,KIAB,McConnell Air Force Base,Wichita,US,NA,37.621899,-97.268204,1371,medium_airport,no
IAD,KIAD,Washington Dulles International Airport,Dulles,US,NA,38.9445,-77.455803,312,large_airport,yes
IAG,KIAG,Niagara Falls International Airport,Niagara Falls,US,NA,43.1073,-78.946198,589,medium_airport,yes
IAH,KIAH,George Bush Intercontinental Airport,Houston,US,NA,29.9844,-95.3414,97,large_airport,yes
IAM,DAUZ,Zarzaitine - In Aménas Airport,In Aménas,DZ,AF,28.0515,9.64291,1847,medium_airport,yes
IAN,PAIK,Bob Baker Memorial Airport,Kiana,US,NA,66.976128,-160.439014,166,medium_airport,yes
IAR,UUDL,Golden Ring Yaroslavl International Airport,Tunoshna,RU,AS,57.560699,40.157398,287,large_airport,yes
IAS,LRIA,Iaşi International Airport,Iaşi,RO,EU,47.179633,27.621431,411,large_airport,yes
IBA,DNIB,Ibadan Airport,Ibadan,NG,AF,7.362460136413574,3.97832989692688,725,medium_airport,yes
IBE,SKIB,Perales Airport,Ibagué,CO,SA,4.42161,-75.1333,2999,medium_airport,yes
IBL,,Indigo Bay Lodge Airport,Bazaruto Island,MZ,AF,-21.708,35.452801,20,medium_airport,no
IBP,SPBR,Iberia Airport,Iberia,PE,SA,-11.4116,-69.488701,750,medium_airport,no
IBR,RJAH,Ibaraki Airport,Omitama,JP,AS,36.181456,140.414434,105,large_airport,yes
IBZ,LEIB,Ibiza Airport,Ibiza (Eivissa),ES,EU,38.872898,1.37312,24,large_airport,yes
ICN,RKSI,Incheon International Airport,Seoul,KR,AS,37.469101,126.450996,23,large_airport,yes
ICT,KICT,Wichita Dwight D. Eisenhower National Airport,Wichita,US,NA,37.650314,-97.428583,1333,medium_airport,yes
IDA,KIDA,Idaho Falls Regional Airport,Idaho Falls,US,NA,43.514599,-112.070999,4744,medium_airport,yes
IDR,VAID,Devi Ahilya Bai Holkar International Airport,Indore,IN,AS,22.721404,75.80051,1850,large_airport,yes
IEG,EPZG,Zielona Góra-Babimost Airport,Nowe Kramsko,PL,EU,52.1385,15.7986,194,medium_airport,yes
IEJ,RORE,Iejima Airport,Ie,JP,AS,26.722537,127.786801,246,medium_airport,no
IEV,UKKK,Ihor Sikorsky Kyiv International Airport (Zhuliany),Kyiv,UA,EU,50.40194,30.45194,587,medium_airport,yes
IFJ,BIIS,Ísafjörður Airport,Ísafjörður,IS,EU,66.058098,-23.1353,8,medium_airport,yes
IFN,OIFM,Isfahan Shahid Beheshti International Airport,Isfahan,IR,AS,32.755142,51.883877,5059,large_airport,yes
IFO,UKLI,Ivano-Frankivsk International Airport,Ivano-Frankivsk,UA,EU,48.88420104980469,24.686100006103516,919,medium_airport,yes
IFP,KIFP,Laughlin Bullhead International Airport,Bullhead City,US,NA,35.154726,-114.559322,701,medium_airport,no
IGA,MYIG,Inagua Airport,Matthew Town,BS,NA,20.975,-73.666901,8,medium_airport,yes
IGD,LTCT,Iğdır Airport,Iğdır,TR,AS,39.976627,43.876648,3101,medium_airport,yes
IGL,,Çiğli Airbase,Çiğli,TR,AS,38.513,27.010099,16,medium_airport,no
IGM,KIGM,Kingman Airport,Kingman,US,NA,35.259499,-113.938004,3449,medium_airport,no
IGR,SARI,Cataratas Del Iguazú International Airport,Puerto Iguazu,AR,SA,-25.737301,-54.4734,916,medium_airport,yes
IGS,ETSI,Ingolstadt Manching Airport,Manching,DE,EU,48.7156982421875,11.534000396728516,1202,medium_airport,no
IGT,URMS,Magas Airport,Sunzha,RU,AS,43.323268,45.012568,1165,medium_airport,yes
IGU,SBFI,Cataratas International Airport,Foz do Iguaçu,BR,SA,-25.594167,-54.489444,786,large_airport,yes
IHR,OIZI,Iranshahr Airport,Iranshahr,IR,AS,27.236099,60.720001,2040,medium_airport,no
IIL,OICI,Ilam Airport,Ilam,IR,AS,33.58660125732422,46.40480041503906,4404,medium_airport,no
IJK,USII,Izhevsk Airport,Izhevsk,RU,AS,56.834524,53.462172,531,medium_airport,yes
IKA,OIIE,Imam Khomeini International Airport,Tehran,IR,AS,35.416099548339844,51.152198791503906,3305,large_airport,yes
IKI,RJDB,Iki Airport,Iki,JP,AS,33.7490005493,129.785003662,41,medium_airport,yes
IKK,KIKK,Greater Kankakee Airport,Kankakee,US,NA,41.07139968869999,-87.8462982178,630,medium_airport,no
IKS,UEST,Tiksi Airport,Tiksi,RU,AS,71.697700500488,128.90299987793,26,medium_airport,yes
IKT,UIII,Irkutsk International Airport,Irkutsk,RU,AS,52.266707,104.395563,1675,large_airport,yes
IKU,UCFL,Issyk-Kul International Airport,Tamchy,KG,AS,42.585584,76.701181,5425,large_airport,yes
ILD,LEDA,Lleida-Alguaire Airport,Lleida,ES,EU,41.728185,0.535023,1152,medium_airport,yes
ILG,KILG,Wilmington Airport,Wilmington,US,NA,39.678699,-75.606499,80,medium_airport,yes
ILI,PAIL,Iliamna Airport,Iliamna,US,NA,59.754398,-154.910996,192,medium_airport,yes
ILM,KILM,Wilmington International Airport,Wilmington,US,NA,34.272345,-77.905117,32,medium_airport,yes
ILN,KILN,Wilmington Airpark,Wilmington,US,NA,39.427898407,-83.792098999,1077,medium_airport,no
ILO,RPVI,Iloilo International Airport,Cabatuan,PH,AS,10.833017,122.493358,27,large_airport,yes
ILP,NWWE,Île des Pins Airport,Île des Pins,NC,OC,-22.5889,167.455994,315,medium_airport,yes
ILQ,SPLO,General Jorge Fernandez Maldon Airport,Ilo,PE,SA,-17.695,-71.344002,72,medium_airport,yes
ILR,DNIL,General Tunde Idiagbon International Airport,Ilorin/Ogbomosho,NG,AF,8.44021,4.49392,1126,large_airport,yes
ILS,MSSS,Ilopango International Airport,San Salvador,SV,NA,13.6995,-89.119904,2027,medium_airport,yes
ILY,EGPI,Islay Airport,"Isle of Islay, Argyll and Bute",GB,EU,55.682708,-6.257525,56,medium_airport,yes
ILZ,LZZI,Žilina-Dolný Hričov Airport,Dolný Hričov,SK,EU,49.233292,18.613386,1020,medium_airport,no
IMF,VEIM,Bir Tikendrajit International Airport,Imphal,IN,AS,24.76,93.896698,2540,large_airport,yes
IMP,SBIZ,Prefeito Renato Moreira Airport,Imperatriz,BR,SA,-5.53129,-47.459999,430,medium_airport,yes
IMQ,OITU,Maku National Airport,Showt,IR,AS,39.191293,44.928505,3136,medium_airport,no
IMT,KIMT,Ford Airport,Kingsford,US,NA,45.81911,-88.114557,1182,medium_airport,yes
INA,UUYI,Inta Airport,Inta,RU,EU,66.053372,60.105786,184,medium_airport,no
INC,ZLIC,Yinchuan Hedong International Airport,Yinchuan,CN,AS,38.322758,106.393214,3743,large_airport,yes
IND,KIND,Indianapolis International Airport,Indianapolis,US,NA,39.7173,-86.294403,797,large_airport,yes
INH,FQIN,Inhambane Airport,Inhambane,MZ,AF,-23.8764,35.408501,30,medium_airport,yes
INI,LYNI,Niš Constantine the Great Airport,Niš,RS,EU,43.336538,21.856242,648,large_airport,yes
INK,KINK,Winkler County Airport,Wink,US,NA,31.779600143399996,-103.200996399,2822,medium_airport,no
INL,KINL,Falls International Airport,International Falls,US,NA,48.566200256347656,-93.4030990600586,1185,medium_airport,yes
INN,LOWI,Innsbruck Airport,Innsbruck,AT,EU,47.260201,11.344,1907,large_airport,yes
INT,KINT,Smith Reynolds Airport,Winston Salem,US,NA,36.13370132446289,-80.22200012207031,969,medium_airport,no
INU,ANYN,Nauru International Airport,Yaren,NR,OC,-0.547893,166.919525,22,medium_airport,yes
INV,EGPE,Inverness Airport,Inverness,GB,EU,57.5425,-4.0475,31,medium_airport,yes
INW,KINW,Winslow Lindbergh Regional Airport,Winslow,US,NA,35.021900177,-110.722999573,4941,medium_airport,no
INZ,DAUI,In Salah Airport,In Salah,DZ,AF,27.250999,2.51202,896,medium_airport,yes
IOA,LGIO,Ioannina King Pyrrhus National Airport,Ioannina,GR,EU,39.6964,20.8225,1558,medium_airport,yes
IOM,EGNS,Isle of Man Airport,Castletown,IM,EU,54.083081,-4.623871,52,large_airport,yes
IOS,SBIL,Bahia - Jorge Amado Airport,Ilhéus,BR,SA,-14.815929,-39.033458,15,medium_airport,yes
IPC,SCIP,Mataveri International Airport,Isla De Pascua,CL,SA,-27.165411,-109.421027,227,large_airport,yes
IPH,WMKI,Sultan Azlan Shah Airport,Ipoh,MY,AS,4.56733,101.091643,130,large_airport,yes
IPI,SKIP,San Luis Airport,Ipiales,CO,SA,0.861946,-77.671783,9765,medium_airport,yes
IPL,KIPL,Imperial County Airport,Imperial,US,NA,32.83539,-115.574026,-54,medium_airport,yes
IPN,SBIP,Usiminas Airport,Ipatinga,BR,SA,-19.470699,-42.487598,786,medium_airport,yes
IPT,KIPT,Williamsport Regional Airport,Williamsport,US,NA,41.242126,-76.92245,529,medium_airport,yes
IQA,ORAA,Al Asad Air Base,Hīt,IQ,AS,33.7855987549,42.4412002563,618,medium_airport,no
IQM,ZWCM,Qiemo Yudu Airport,Qiemo,CN,AS,38.234516,85.465462,,medium_airport,yes
IQN,ZLQY,Qingyang Xifeng Airport,Qingyang (Xifeng),CN,AS,35.802638,107.598896,,medium_airport,yes
IQQ,SCDA,Diego Aracena International Airport,Iquique,CL,SA,-20.536273,-70.181373,155,large_airport,yes
IQT,SPQT,Coronel FAP Francisco Secada Vignetta International Airport,Iquitos,PE,SA,-3.78474,-73.3088,306,large_airport,yes
IRD,VGIS,Ishurdi Airport,Ishurdi,BD,AS,24.1525,89.0494,45,medium_airport,no
IRG,YLHR,Lockhart River Airport,Lockhart River,AU,OC,-12.7869,143.304993,77,medium_airport,yes
IRI,HTIR,Iringa Airport,Nduli,TZ,AF,-7.66863,35.752102,4678,medium_airport,no
IRJ,SANL,Capitan V A Almonacid Airport,La Rioja,AR,SA,-29.381599,-66.795799,1437,medium_airport,yes
IRK,KIRK,Kirksville Regional Airport,Kirksville,US,NA,40.09349822998047,-92.5448989868164,966,medium_airport,yes
IRP,FZJH,Matari Airport,Isiro,CD,AF,2.82761,27.588301,2438,medium_airport,yes
ISA,YBMA,Mount Isa Airport,Mount Isa,AU,OC,-20.66638,139.488468,1121,medium_airport,yes
ISB,OPIS,Islamabad International Airport,Attock,PK,AS,33.549,72.82566,1761,large_airport,yes
ISE,LTFC,Süleyman Demirel International Airport,Isparta,TR,AS,37.8554,30.368401,2835,medium_airport,yes
ISG,ROIG,New Ishigaki Airport,Ishigaki,JP,AS,24.396389,124.245,102,medium_airport,yes
ISK,VAOZ,Nashik International Airport,Nashik,IN,AS,20.119101,73.912903,1900,large_airport,yes
ISL,LTBA,İstanbul Atatürk Airport,Istanbul(Bakırköy),TR,EU,40.971913,28.823714,163,large_airport,no
ISM,KISM,Kissimmee Gateway Airport,Orlando,US,NA,28.2898006439,-81.4371032715,82,medium_airport,no
ISO,KISO,Kinston Regional Jetport At Stallings Field,Kinston,US,NA,35.331401825,-77.60880279540001,93,medium_airport,no
ISP,KISP,Long Island MacArthur Airport,Islip,US,NA,40.796324,-73.101703,99,medium_airport,yes
IST,LTFM,İstanbul Airport,Istanbul,TR,EU,41.274874,28.732136,325,large_airport,yes
ISU,ORSU,Sulaymaniyah International Airport,Sulaymaniyah,IQ,AS,35.5617485046,45.316738128699996,2494,medium_airport,yes
ITA,SBIC,Itacoatiara Airport,Itacoatiara,BR,SA,-3.126539,-58.481668,142,medium_airport,no
ITB,SBIH,Itaituba Airport,Itaituba,BR,SA,-4.242131,-56.000651,110,medium_airport,yes
ITH,KITH,Ithaca Tompkins Regional Airport,Ithaca,US,NA,42.49100112915039,-76.4583969116211,1099,medium_airport,yes
ITM,RJOO,Osaka Itami International Airport,Osaka,JP,AS,34.780853,135.440829,50,large_airport,yes
ITO,PHTO,Hilo International Airport,Hilo,US,OC,19.72135,-155.045428,38,medium_airport,yes
IUE,NIUE,Niue International Airport,Alofi,NU,OC,-19.080109,-169.923493,209,medium_airport,yes
IVC,NZNV,Invercargill Airport,Invercargill,NZ,OC,-46.41239929199219,168.31300354003906,5,medium_airport,yes
IVL,EFIV,Ivalo Airport,Ivalo,FI,EU,68.6073,27.4053,481,large_airport,yes
IVR,YIVL,Inverell Airport,Inverell,AU,OC,-29.888299942,151.143997192,2667,medium_airport,no
IWA,UUBI,Ivanovo South Airport,Ivanovo,RU,EU,56.93939971923828,40.940799713134766,410,medium_airport,yes
IWJ,RJOW,Iwami Airport,Masuda,JP,AS,34.676399231,131.789993286,184,medium_airport,yes
IWK,RJOI,Iwakuni Kintaikyo Airport,Iwakuni,JP,AS,34.146333,132.247238,7,medium_airport,yes
IWO,RJAW,Ioto (Iwo Jima) Airbase,Ogasawara,JP,AS,24.784153,141.32261,384,medium_airport,no
IXA,VEAT,Agartala - Maharaja Bir Bikram Airport,Agartala,IN,AS,23.886999,91.240402,46,medium_airport,yes
IXB,VEBD,Bagdogra Airport,Siliguri,IN,AS,26.6812,88.328598,412,large_airport,yes
IXC,VICG,Shaheed Bhagat Singh International Airport,Chandigarh,IN,AS,30.6735,76.788498,1012,large_airport,yes
IXD,VEAB,Prayagraj Airport,Allahabad,IN,AS,25.4401,81.733902,322,medium_airport,yes
IXE,VOML,Mangaluru International Airport,Mangaluru,IN,AS,12.95471,74.886812,337,large_airport,yes
IXG,VOBM,Belagavi Airport,Belgaum,IN,AS,15.8593,74.618301,2487,medium_airport,yes
IXH,VEKR,Kailashahar Airport,Kailashahar,IN,AS,24.308657,92.00768,79,medium_airport,no
IXI,VELR,Lilabari North Lakhimpur Airport,Lilabari,IN,AS,27.295682,94.097266,330,medium_airport,yes
IXJ,VIJU,Jammu Airport,Jammu,IN,AS,32.688849,74.838152,996,medium_airport,yes
IXK,VAKS,Keshod Airport,Keshod,IN,AS,21.317101,70.270401,167,medium_airport,yes
IXL,VILH,Leh Kushok Bakula Rimpochee Airport,Leh,IN,AS,34.135899,77.546501,10682,medium_airport,yes
IXM,VOMD,Madurai Airport,Madurai,IN,AS,9.83450984955,78.09339904790001,459,medium_airport,yes
